Name,IATA,Latitude,Longitude,distance
Plattsburgh International Airport,PBG,44.6509017944336,-73.46810150146484,Ellipsis
Phillips Army Air Field,APG,39.466202,-76.1688,Ellipsis
Tucumcari Municipal Airport,TCC,35.182800293,-103.602996826,Ellipsis
Ted Stevens Anchorage International Airport,ANC,61.17440032958984,-149.99600219726562,Ellipsis
Robert Gray  Army Air Field Airport,GRK,31.067199707,-97.8289031982,Ellipsis
Bellingham International Airport,BLI,48.79280090332031,-122.53800201416016,Ellipsis
Millington-Memphis Airport,NQA,35.356701,-89.8703,Ellipsis
Elkins-Randolph Co-Jennings Randolph Field,EKN,38.88940048,-79.85710144,Ellipsis
Hartford Brainard Airport,HFD,41.736698150635,-72.649398803711,Ellipsis
North Central State Airport,SFZ,41.9207992554,-71.49140167239999,Ellipsis
Mobile Regional Airport,MOB,30.691200256348,-88.242797851562,Ellipsis
Moffett Federal Airfield,NUQ,37.4161,-122.049004,Ellipsis
Santa Fe Municipal Airport,SAF,35.617099762,-106.088996887,Ellipsis
Barking Sands Airport,BKH,22.0228004456,-159.785003662,Ellipsis
Beauregard Regional Airport,DRI,30.8316993713,-93.3398971558,Ellipsis
Bradshaw Army Airfield,BSF,19.760099411,-155.554000854,Ellipsis
Nogales International Airport,OLS,31.4177,-110.848,Ellipsis
Mac Dill Air Force Base,MCF,27.84930038,-82.52120209,Ellipsis
Scott AFB/Midamerica Airport,BLV,38.5452,-89.835197,Ellipsis
Opa-locka Executive Airport,OPF,25.907,-80.278397,Ellipsis
Del Rio International Airport,DRT,29.3742008209,-100.927001953,Ellipsis
Southwest Florida International Airport,RSW,26.53619956970215,-81.75520324707031,Ellipsis
King Salmon Airport,AKN,58.67679977,-156.6490021,Ellipsis
Muir Army Air Field (Fort Indiantown Gap) Airport,MUI,40.434799,-76.569397,Ellipsis
Kapalua Airport,JHM,20.962900161743164,-156.67300415039062,Ellipsis
John F Kennedy International Airport,JFK,40.63980103,-73.77890015,Ellipsis
Homestead ARB Airport,HST,25.48859978,-80.38359833,Ellipsis
Riverside Municipal Airport,RAL,33.95190048,-117.4449997,Ellipsis
Sherman Army Air Field,FLV,39.3683013916,-94.9147033691,Ellipsis
Wallops Flight Facility Airport,WAL,37.9402008057,-75.4664001465,Ellipsis
Holloman Air Force Base,HMN,32.8525009155,-106.107002258,Ellipsis
Willow Grove Naval Air Station/Joint Reserve Base,NXX,40.19979858,-75.14820099,Ellipsis
Cheyenne Regional Jerry Olson Field,CYS,41.15570068,-104.8119965,Ellipsis
Stockton Metropolitan Airport,SCK,37.894199371338,-121.2379989624,Ellipsis
Charleston Air Force Base-International Airport,CHS,32.89860153,-80.04049683,Ellipsis
Reno Tahoe International Airport,RNO,39.49909973144531,-119.76799774169922,Ellipsis
Ketchikan International Airport,KTN,55.35559845,-131.7140045,Ellipsis
Willow Run Airport,YIP,42.23789978,-83.53040314,Ellipsis
Vandenberg Air Force Base,VBG,34.7373008728,-120.583999634,Ellipsis
Birmingham-Shuttlesworth International Airport,BHM,33.56290054,-86.75350189,Ellipsis
Lakehurst Maxfield Field Airport,NEL,40.03329849,-74.353302,Ellipsis
Eareckson Air Station,SYA,52.71229935,174.1139984,Ellipsis
Nellis Air Force Base,LSV,36.2361984253,-115.033996582,Ellipsis
March ARB Airport,RIV,33.880699,-117.259003,Ellipsis
Modesto City Co-Harry Sham Field,MOD,37.62580109,-120.9540024,Ellipsis
Sacramento International Airport,SMF,38.69540023803711,-121.59100341796876,Ellipsis
Waukegan National Airport,UGN,42.422199249268,-87.867897033691,Ellipsis
City of Colorado Springs Municipal Airport,COS,38.805801,-104.700996,Ellipsis
Buffalo Niagara International Airport,BUF,42.94049835,-78.73220062,Ellipsis
Griffing Sandusky Airport,SKY,41.4333992004,-82.6522979736,Ellipsis
Snohomish County (Paine Field) Airport,PAE,47.90629959,-122.2819977,Ellipsis
Mountain Home Air Force Base,MUO,43.043598,-115.872002,Ellipsis
Cedar City Regional Airport,CDC,37.70100021362305,-113.0989990234375,Ellipsis
Bradley International Airport,BDL,41.9388999939,-72.68319702149999,Ellipsis
Mc Allen Miller International Airport,MFE,26.17580032,-98.23860168,Ellipsis
Norfolk Naval Station (Chambers Field),NGU,36.937599,-76.289299,Ellipsis
Westover ARB/Metropolitan Airport,CEF,42.19400024,-72.53479767,Ellipsis
Lubbock Preston Smith International Airport,LBB,33.663601,-101.822998,Ellipsis
Chicago O'Hare International Airport,ORD,41.9786,-87.9048,Ellipsis
Boca Raton Airport,BCT,26.3784999847,-80.1076965332,Ellipsis
Fairbanks International Airport,FAI,64.81510162,-147.8560028,Ellipsis
Cannon Air Force Base,CVS,34.3828010559,-103.321998596,Ellipsis
Kaneohe Bay MCAS (Marion E. Carl Field) Airport,NGF,21.4505004883,-157.768005371,Ellipsis
Offutt Air Force Base,OFF,41.118301391602,-95.912498474121,Ellipsis
Gulkana Airport,GKN,62.1548996,-145.4570007,Ellipsis
Watertown International Airport,ART,43.99190139770508,-76.02169799804688,Ellipsis
Palm Springs International Airport,PSP,33.8297004699707,-116.50700378417967,Ellipsis
Rick Husband Amarillo International Airport,AMA,35.219398,-101.706001,Ellipsis
Fort Dodge Regional Airport,FOD,42.55149841,-94.19259644,Ellipsis
Barksdale Air Force Base,BAD,32.5018005371,-93.6626968384,Ellipsis
Topeka Regional Airport - Forbes Field,FOE,38.9509010315,-95.6635971069,Ellipsis
Cotulla-La Salle County Airport,COT,28.45669937,-99.22029877,Ellipsis
Wilmington International Airport,ILM,34.270599365234375,-77.90260314941406,Ellipsis
Baton Rouge Metropolitan Airport,BTR,30.533199,-91.149597,Ellipsis
Tyler Pounds Regional Airport,TYR,32.35409927368164,-95.40239715576172,Ellipsis
Baltimore/Washington International Thurgood Marshall Airport,BWI,39.1754,-76.668297,Ellipsis
Hobart Regional Airport,HBR,34.991317,-99.051313,Ellipsis
Lanai Airport,LNY,20.785600662231445,-156.9510040283203,Ellipsis
Alexandria International Airport,AEX,31.32740020751953,-92.54979705810548,Ellipsis
Condron Army Air Field,WSD,32.34149933,-106.4029999,Ellipsis
Cold Bay Airport,CDB,55.20610046386719,-162.72500610351562,Ellipsis
Tulsa International Airport,TUL,36.19839859008789,-95.88809967041016,Ellipsis
Sitka Rocky Gutierrez Airport,SIT,57.04710006713867,-135.36199951171875,Ellipsis
Long Island Mac Arthur Airport,ISP,40.79520035,-73.10019684,Ellipsis
Minneapolis-St Paul International/Wold-Chamberlain Airport,MSP,44.882,-93.221802,Ellipsis
New Castle Airport,ILG,39.67869949,-75.60649872,Ellipsis
Unalaska Airport,DUT,53.900100708,-166.544006348,Ellipsis
Louis Armstrong New Orleans International Airport,MSY,29.99340057373047,-90.25800323486328,Ellipsis
Portland International Jetport Airport,PWM,43.64619827,-70.30930328,Ellipsis
Will Rogers World Airport,OKC,35.39310073852539,-97.60070037841795,Ellipsis
Albany International Airport,ALB,42.74829864501953,-73.80169677734375,Ellipsis
Valdez Pioneer Field,VDZ,61.13389969,-146.2480011,Ellipsis
Langley Air Force Base,LFI,37.082901001,-76.360496521,Ellipsis
John Wayne Airport-Orange County Airport,SNA,33.67570114,-117.8679962,Ellipsis
Columbus Air Force Base,CBM,33.6437988281,-88.44380187990001,Ellipsis
Kendall-Tamiami Executive Airport,TMB,25.6478996277,-80.432800293,Ellipsis
Oceana Naval Air Station,NTU,36.820702,-76.033501,Ellipsis
Grissom Air Reserve Base,GUS,40.6481018066,-86.1520996094,Ellipsis
Casper-Natrona County International Airport,CPR,42.908001,-106.463997,Ellipsis
Destin-Ft Walton Beach Airport,VPS,30.4832,-86.525398,Ellipsis
Craig Field,SEM,32.343898773193,-86.987800598145,Ellipsis
Key West International Airport,EYW,24.556100845336918,-81.75959777832031,Ellipsis
Charlotte Douglas International Airport,CLT,35.2140007019043,-80.94309997558594,Ellipsis
McCarran International Airport,LAS,36.08010101,-115.1520004,Ellipsis
Orlando International Airport,MCO,28.429399490356445,-81.30899810791016,Ellipsis
Florence Regional Airport,FLO,34.18539810180664,-79.7238998413086,Ellipsis
Great Falls International Airport,GTF,47.48199844,-111.3710022,Ellipsis
Youngstown Warren Regional Airport,YNG,41.26070023,-80.67910004,Ellipsis
Ladd AAF Airfield,FBK,64.83750153,-147.6139984,Ellipsis
Robins Air Force Base,WRB,32.6400985718,-83.5919036865,Ellipsis
Suvarnabhumi Airport,BKK,13.681099891662598,100.74700164794922,Ellipsis
Naha Airport,NAH,3.6832098960876474,125.52799987792967,Ellipsis
Andi Jemma Airport,MXB,-2.55803,120.323997,Ellipsis
Soroako Airport,SQR,-2.5311999320983887,121.35800170898438,Ellipsis
Pongtiku Airport,TTR,-3.0447399616241,119.82199859619,Ellipsis
Wolter Monginsidi Airport,KDI,-4.081610202789307,122.41799926757812,Ellipsis
Maimun Saleh Airport,SBG,5.87412977219,95.3396987915,Ellipsis
Cibeureum Airport,TSY,-7.346600055690001,108.246002197,Ellipsis
Abdul Rachman Saleh Airport,MLG,-7.926559925079999,112.714996338,Ellipsis
Husein Sastranegara International Airport,BDO,-6.900629997253418,107.57599639892578,Ellipsis
Penggung Airport,CBN,-6.756140232090001,108.540000916,Ellipsis
Adi Sutjipto International Airport,JOG,-7.788179874420166,110.43199920654295,Ellipsis
Tunggul Wulung Airport,CXP,-7.645060062410001,109.033996582,Ellipsis
Pondok Cabe Air Base,PCB,-6.336959838867188,106.76499938964844,Ellipsis
Achmad Yani Airport,SRG,-6.97273,110.375,Ellipsis
Hang Nadim International Airport,BTH,1.12102997303,104.119003296,Ellipsis
Buluh Tumbang (H A S Hanandjoeddin) Airport,TJQ,-2.74571990967,107.754997253,Ellipsis
Pangkal Pinang (Depati Amir) Airport,PGK,-2.16219997406,106.138999939,Ellipsis
Raja Haji Fisabilillah International Airport,TNJ,0.922683000565,104.531997681,Ellipsis
Dabo Airport,SIQ,-0.47918900847435,104.5790023803711,Ellipsis
Syamsudin Noor Airport,BDJ,-3.4423599243164062,114.76300048828124,Ellipsis
Batu Licin Airport,BTW,-3.4124100208300003,115.995002747,Ellipsis
Iskandar Airport,PKN,-2.70519995689,111.672996521,Ellipsis
Tjilik Riwut Airport,PKY,-2.22513008118,113.943000793,Ellipsis
Maumere(Wai Oti) Airport,MOF,-8.64064979553,122.236999512,Ellipsis
Ende (H Hasan Aroeboesman) Airport,ENE,-8.8492898941,121.661003113,Ellipsis
Frans Sales Lega Airport,RTG,-8.5970096588135,120.47699737549,Ellipsis
El Tari Airport,KOE,-10.171600341796877,123.6709976196289,Ellipsis
Komodo Airport,LBJ,-8.48666,119.889,Ellipsis
Sultan Aji Muhamad Sulaiman Airport,BPN,-1.26827001572,116.893997192,Ellipsis
Juwata Airport,TRK,3.326667,117.569444,Ellipsis
Temindung Airport,SRI,-0.484530985355,117.156997681,Ellipsis
Tanjung Santan Airport,TSX,-0.0929730013013,117.45300293,Ellipsis
Selaparang Airport,AMI,-8.560709953309999,116.095001221,Ellipsis
Muhammad Salahuddin Airport,BMU,-8.5396499633789,118.68699645996,Ellipsis
Umbu Mehang Kunda Airport,WGP,-9.66922,120.302002,Ellipsis
Juanda International Airport,SUB,-7.379829883575439,112.78700256347656,Ellipsis
Adi Sumarmo Wiryokusumo Airport,SOC,-7.516089916229248,110.75700378417967,Ellipsis
Incheon International Airport,ICN,37.46910095214844,126.45099639892578,Ellipsis
Chiang Mai International Airport,CNX,18.7667999268,98.962600708,Ellipsis
Chiang Rai International Airport,CEI,19.952299118,99.8828964233,Ellipsis
Nakhon Si Thammarat Airport,NST,8.539620399475098,99.9447021484375,Ellipsis
Nakhon Ratchasima Airport,NAK,14.94950008392334,102.31300354003906,Ellipsis
Nakhon Phanom Airport,KOP,17.383800506591797,104.64299774169922,Ellipsis
Ubon Ratchathani Airport,UBP,15.2512998581,104.870002747,Ellipsis
Khon Kaen Airport,KKC,16.466600418099997,102.783996582,Ellipsis
Sukhothai Airport,THS,17.238000869750977,99.81819915771484,Ellipsis
Ngurah Rai (Bali) International Airport,DPS,-8.7481698989868,115.16699981689,Ellipsis
Eleftherios Venizelos International Airport,ATH,37.9364013672,23.9444999695,Ellipsis
Chubu Centrair International Airport,NGO,34.8583984375,136.80499267578125,Ellipsis
Kobe Airport,UKB,34.6328010559082,135.2239990234375,Ellipsis
Pullman Moscow Regional Airport,PUW,46.7439,-117.110001,Ellipsis
Lewiston Nez Perce County Airport,LWS,46.3745002746582,-117.01499938964844,Ellipsis
Elmira Corning Regional Airport,ELM,42.1599006652832,-76.8916015625,Ellipsis
Ithaca Tompkins Regional Airport,ITH,42.49100112915039,-76.4583969116211,Ellipsis
Monterey Peninsula Airport,MRY,36.58700180053711,-121.84300231933594,Ellipsis
Santa Barbara Municipal Airport,SBA,34.42620087,-119.8399963,Ellipsis
Daytona Beach International Airport,DAB,29.179899,-81.058098,Ellipsis
Liepāja International Airport,LPX,56.51750183105469,21.096900939941406,Ellipsis
Riga International Airport,RIX,56.92359924316406,23.971099853515625,Ellipsis
Šiauliai International Airport,SQQ,55.89390182495117,23.395000457763672,Ellipsis
Barysiai Airport,HLJ,56.07059860229492,23.5580997467041,Ellipsis
Kaunas International Airport,KUN,54.96390151977539,24.084800720214844,Ellipsis
Palanga International Airport,PLQ,55.97320175170898,21.093900680541992,Ellipsis
Vilnius International Airport,VNO,54.634102,25.285801,Ellipsis
Panevėžys Air Base,PNV,55.729400634765625,24.46080017089844,Ellipsis
Zvartnots International Airport,EVN,40.1473007202,44.3959007263,Ellipsis
Gyumri Shirak Airport,LWN,40.7504005432,43.859298706100006,Ellipsis
Assab International Airport,ASA,13.071800231933594,42.64500045776367,Ellipsis
Asmara International Airport,ASM,15.291899681091309,38.91070175170898,Ellipsis
Massawa International Airport,MSW,15.670000076293944,39.37009811401367,Ellipsis
Yasser Arafat International Airport,GZA,31.24640083313,34.276100158691,Ellipsis
Batumi International Airport,BUS,41.6102981567,41.5997009277,Ellipsis
Kopitnari Airport,KUT,42.176700592,42.4826011658,Ellipsis
Tbilisi International Airport,TBS,41.6692008972,44.95470047,Ellipsis
Mukalla International Airport,RIY,14.662599563598633,49.375,Ellipsis
Ta'izz International Airport,TAI,13.6859998703,44.1390991211,Ellipsis
Hodeidah International Airport,HOD,14.753000259399414,42.97629928588867,Ellipsis
Aden International Airport,ADE,12.829500198364258,45.02880096435547,Ellipsis
Ataq Airport,AXK,14.551300048828123,46.82619857788086,Ellipsis
Al Ghaidah International Airport,AAY,16.191699981689453,52.17499923706055,Ellipsis
Sana'a International Airport,SAH,15.476300239562988,44.21969985961914,Ellipsis
Beihan Airport,BHN,14.781999588012695,45.72010040283203,Ellipsis
Socotra International Airport,SCT,12.63070011138916,53.905799865722656,Ellipsis
Memmingen Allgau Airport,FMM,47.9888000488,10.2395000458,Ellipsis
Nevşehir Kapadokya Airport,NAV,38.7719,34.5345,Ellipsis
Ministro Pistarini International Airport,EZE,-34.8222,-58.5358,Ellipsis
Erbil International Airport,EBL,36.23759841918945,43.96319961547852,Ellipsis
Emerald Airport,EMD,-23.5674991608,148.179000854,Ellipsis
Athen Helenikon Airport,HEW,37.893299,23.726101,Ellipsis
Kansai International Airport,KIX,34.42729949951172,135.24400329589844,Ellipsis
Downtown-Manhattan/Wall St Heliport,JRB,40.70119858,-74.00900269,Ellipsis
Tagbilaran Airport,TAG,9.665442,123.853533,Ellipsis
Ilulissat Airport,JAV,69.2432022095,-51.0570983887,Ellipsis
Qasigiannguit Heliport,JCH,68.822815547,-51.1734473705,Ellipsis
Aasiaat Airport,JEG,68.7218017578,-52.7846984863,Ellipsis
Palma De Mallorca Airport,PMI,39.551700592,2.73881006241,Ellipsis
Darwin International Airport,DRW,-12.41469955444336,130.8769989013672,Ellipsis
Surat Thani Airport,URT,9.13259983063,99.135597229,Ellipsis
Talkeetna Airport,TKA,62.320499420166,-150.09399414062,Ellipsis
Xewkija Heliport,GZM,36.027199,14.2728,Ellipsis
Tweed New Haven Airport,HVN,41.26369858,-72.88680267,Ellipsis
Asheville Regional Airport,AVL,35.43619918823242,-82.54180145263672,Ellipsis
Piedmont Triad International Airport,GSO,36.097801208496094,-79.93730163574219,Ellipsis
Joe Foss Field Airport,FSD,43.5820007324,-96.741897583,Ellipsis
Ayers Rock Connellan Airport,AYQ,-25.1861,130.975998,Ellipsis
Manchester-Boston Regional Airport,MHT,42.932598,-71.435699,Ellipsis
Naples Municipal Airport,APF,26.1525993347,-81.7752990723,Ellipsis
LTS Pulau Redang Airport,RDN,5.765279769897461,103.00700378417967,Ellipsis
Louisville International Standiford Field,SDF,38.1744,-85.736,Ellipsis
Charlottesville Albemarle Airport,CHO,38.13859939575195,-78.4529037475586,Ellipsis
Roanoke–Blacksburg Regional Airport,ROA,37.3255,-79.975403,Ellipsis
Blue Grass Airport,LEX,38.0364990234375,-84.60590362548828,Ellipsis
Evansville Regional Airport,EVV,38.0369987488,-87.5324020386,Ellipsis
Albuquerque International Sunport,ABQ,35.040199,-106.609001,Ellipsis
Gallatin Field,BZN,45.77750015,-111.1529999,Ellipsis
Billings Logan International Airport,BIL,45.80770111083984,-108.54299926757812,Ellipsis
Bert Mooney Airport,BTM,45.95479965209961,-112.49700164794922,Ellipsis
Cherry Capital Airport,TVC,44.74140167236328,-85.58219909667969,Ellipsis
Mundo Maya International Airport,FRS,16.913799285899998,-89.86640167239999,Ellipsis
Hancock County-Bar Harbor Airport,BHB,44.45000076,-68.3615036,Ellipsis
Knox County Regional Airport,RKD,44.06010056,-69.09919739,Ellipsis
Jackson Hole Airport,JAC,43.6072998046875,-110.73799896240234,Ellipsis
Chicago Rockford International Airport,RFD,42.19540023803711,-89.09719848632812,Ellipsis
Domodedovo International Airport,DME,55.40879821777344,37.90629959106445,Ellipsis
Sanya Phoenix International Airport,SYX,18.30290031433105,109.41200256347656,Ellipsis
Milford Sound Airport,MFN,-44.673301696777344,167.92300415039062,Ellipsis
Lijiang Airport,LJG,26.6800003052,100.246002197,Ellipsis
Greenville Spartanburg International Airport,GSP,34.8956985474,-82.2189025879,Ellipsis
Central Illinois Regional Airport at Bloomington-Normal,BMI,40.47710037,-88.91590118,Ellipsis
Gulfport Biloxi International Airport,GPT,30.40730094909668,-89.07009887695312,Ellipsis
Kalamazoo Battle Creek International Airport,AZO,42.234901428222656,-85.5521011352539,Ellipsis
Toledo Express Airport,TOL,41.58679962,-83.80780029,Ellipsis
Fort Wayne International Airport,FWA,40.97850037,-85.19509888,Ellipsis
Decatur Airport,DEC,39.834598541259766,-88.8656997680664,Ellipsis
The Eastern Iowa Airport,CID,41.88470077514648,-91.71080017089844,Ellipsis
La Crosse Municipal Airport,LSE,43.879002,-91.256699,Ellipsis
Central Wisconsin Airport,CWA,44.7775993347,-89.6668014526,Ellipsis
General Wayne A. Downing Peoria International Airport,PIA,40.664199829100006,-89.6932983398,Ellipsis
Appleton International Airport,ATW,44.2580986023,-88.5190963745,Ellipsis
Rochester International Airport,RST,43.90829849243164,-92.5,Ellipsis
University of Illinois Willard Airport,CMI,40.03919983,-88.27809906,Ellipsis
Manhattan Regional Airport,MHK,39.14099884033203,-96.6707992553711,Ellipsis
Kingscote Airport,KGC,-35.71390151977539,137.52099609375,Ellipsis
Hervey Bay Airport,HVB,-25.3188991547,152.880004883,Ellipsis
Dali Airport,DLU,25.649401,100.319,Ellipsis
Mulu Airport,MZV,4.048329830169678,114.80500030517578,Ellipsis
Sharm El Sheikh International Airport,SSH,27.9773006439,34.3950004578,Ellipsis
